"","aff","aff_speaks","neg","neg_speaks","win"
"8148","24213,16661",56,"15703,26683",57,"0"
"8149","23900,24682",55.5,"26634,26636",56.5,"0"
"8150","26933,27745",53,"26735,26717",56,"0"
"8151","24611,24608",0,"24541,15519",0,"0"
"8152","15673,15672",0,"26633,15488",0,"0"
"8153","26634,26636",0,"22818,26477",0,"0"
"8154","24610,15535",0,"15703,26683",0,"0"
"8155","22714,15439",0,"23156,26632",0,"1"
"8156","15464,22723",0,"25500,24950",0,"0"
"8157","20681,23132",0,"23900,24682",0,"1"
"8158","24709,24712",0,"23411,23412",0,"1"
"8159","24709,24712",0,"26633,15488",0,"0"
"8160","22714,15439",0,"24541,15519",0,"1"
"8161","15703,26683",0,"25500,24950",0,"1"
"8162","26633,15488",0,"22714,15439",0,"0"
"8163","26181,27786",0,"28115,26934",0,"0"
"8164","22714,15439",0,"20681,23132",0,"0"
"8165","27258,26879",0,"26471,26492",0,"0"
"8166","28115,26934",0,"26494,26493",0,"0"
"8167","26603,26600",55.1,"26679,27662",55.5,"0"
"8168","28015,26847",55,"26985,26984",55.5,"0"
"8169","28134,25837",55,"26990,26987",55.5,"0"
"8170","24738,28100",55.5,"27321,28014",55.5,"1"
"8171","24735,25933",56,"26469,26470",55,"1"
"8172","26975,26979",55,"26622,26625",56,"0"
"8173","25977,26606",55,"26130,26848",55.5,"1"
"8174","25370,26150",54,"26675,26676",55.5,"0"
"8175","24928,26663",56,"25930,25932",55.5,"1"
"8176","26870,95",54.5,"24567,22829",56.5,"0"
"8177","22780,8239",56.5,"26982,26983",54,"1"
"8178","27357,26604",55,"22794,22800",55.5,"0"
"8179","12976,27104",55,"26669,26672",55.5,"0"
"8180","24622,24620",54.5,"23135,14666",56,"0"
"8181","24540,22838",56,"26612,25266",54.5,"1"
"8182","27363,26467",54.3,"26599,24725",56.5,"0"
"8183","16216,24593",56,"26780,24185",54.5,"1"
"8184","24819,26685",55,"22875,26484",54.5,"0"
"8185","26602,24723",55.5,"26055,26665",54.5,"0"
"8186","26130,26848",56.5,"24738,28100",53.5,"1"
"8187","26622,26625",56,"28015,26847",55.5,"1"
"8188","26990,26987",54.5,"24735,25933",55.5,"0"
"8189","25930,25932",53,"28134,25837",54,"0"
"8190","26985,26984",56.5,"25977,26606",55.5,"1"
"8191","27321,28014",55.7,"26975,26979",55.2,"1"
"8192","26469,26470",54.5,"24928,26663",55,"0"
"8193","23135,14666",56.5,"26603,26600",56,"1"
"8194","26055,26665",54,"24819,26685",54,"0"
"8195","22875,26484",56.2,"26602,24723",56.3,"0"
"8196","22794,22800",56,"24540,22838",56.5,"0"
"8197","24567,22829",55.5,"16216,24593",55.5,"0"
"8198","26675,26676",56,"22780,8239",58,"0"
"8199","26982,26983",54,"25370,26150",53.5,"1"
"8200","26780,24185",55,"26870,95",56,"1"
"8201","26612,25266",54.5,"27357,26604",55.5,"0"
"8202","26669,26672",55.5,"24622,24620",55,"1"
"8203","26679,27662",55,"27363,26467",55.5,"0"
"8204","26599,24725",56.5,"12976,27104",54,"1"
"8205","25370,26150",54,"26612,25266",55.5,"0"
"8206","26870,95",54.5,"12976,27104",55.5,"0"
"8207","26985,26984",55.5,"25930,25932",54.5,"1"
"8208","28015,26847",54.5,"24928,26663",54.5,"0"
"8209","27321,28014",55,"26990,26987",54.5,"1"
"8210","24738,28100",55.5,"28134,25837",55.5,"0"
"8211","26469,26470",54,"26622,26625",54,"1"
"8212","22780,8239",57.5,"26599,24725",56.7,"1"
"8213","26975,26979",53,"26130,26848",54,"0"
"8214","24540,22838",57,"23135,14666",56,"1"
"8215","26055,26665",56.5,"26982,26983",56,"1"
"8216","24819,26685",55.8,"26780,24185",54.8,"1"
"8217","27357,26604",56.5,"27363,26467",55.4,"1"
"8218","26679,27662",54.5,"22875,26484",56,"0"
"8219","22794,22800",55.5,"26675,26676",56.5,"0"
"8220","26602,24723",56.5,"24567,22829",56.5,"0"
"8221","16216,24593",57,"26669,26672",56,"1"
"8222","24735,25933",56.5,"25977,26606",54.5,"1"
"8223","24622,24620",55,"26603,26600",56,"0"
"8224","26612,25266",54.5,"26602,24723",55,"1"
"8225","26982,26983",56.5,"22794,22800",56.5,"0"
"8226","26130,26848",55,"24735,25933",54.5,"0"
"8227","26622,26625",53.5,"24738,28100",55,"0"
"8228","26780,24185",54,"26679,27662",54,"1"
"8229","28134,25837",54.5,"26985,26984",55.5,"0"
"8230","23135,14666",56.5,"16216,24593",56.5,"1"
"8231","26990,26987",54,"28015,26847",52,"1"
"8232","12976,27104",54,"24622,24620",55,"0"
"8233","27363,26467",55.3,"26870,95",54.4,"1"
"8234","26603,26600",55,"25370,26150",54,"1"
"8235","26669,26672",55,"27357,26604",54.5,"1"
"8236","26599,24725",57,"26055,26665",55.7,"1"
"8237","26675,26676",56,"24540,22838",56.5,"0"
"8238","22875,26484",56,"22780,8239",56,"1"
"8239","25977,26606",55,"26469,26470",54.5,"0"
"8240","24567,22829",55,"24819,26685",56,"0"
"8241","24928,26663",56.5,"26975,26979",54,"1"
"8242","25930,25932",54.5,"27321,28014",53.8,"1"
"8243","26985,26984",56,"24735,25933",55.5,"1"
"8244","26975,26979",53,"28015,26847",53,"0"
"8245","25977,26606",52.5,"25930,25932",51,"1"
"8246","26469,26470",53.7,"28134,25837",54.1,"0"
"8247","24738,28100",55,"26990,26987",55,"1"
"8248","24928,26663",56.5,"26130,26848",56.5,"0"
"8249","26870,95",54,"25370,26150",54,"1"
"8250","12976,27104",55,"26679,27662",55.5,"1"
"8251","26602,24723",56.5,"24622,24620",55.5,"1"
"8252","22875,26484",56,"16216,24593",56,"0"
"8253","22780,8239",57.5,"24540,22838",57,"1"
"8254","26622,26625",54,"27321,28014",54,"0"
"8255","26599,24725",55.5,"23135,14666",56.5,"1"
"8256","26982,26983",55.5,"26612,25266",55,"1"
"8257","26669,26672",57,"24819,26685",56,"1"
"8258","24567,22829",56.3,"26675,26676",57.1,"1"
"8259","22794,22800",55.5,"26603,26600",55.5,"0"
"8260","26055,26665",54.8,"27363,26467",55,"1"
"8261","27357,26604",53.5,"26780,24185",54,"0"
"8262","24622,24620",54.5,"26982,26983",56,"0"
"8263","26130,26848",55,"26469,26470",53,"1"
"8264","28015,26847",55.2,"24738,28100",55.2,"1"
"8265","26990,26987",53,"26975,26979",53,"1"
"8266","24735,25933",54.5,"24928,26663",55.5,"0"
"8267","27321,28014",54.7,"26985,26984",56.1,"0"
"8268","25370,26150",55.5,"26602,24723",56,"0"
"8269","26679,27662",54,"26870,95",54,"1"
"8270","25930,25932",55,"26622,26625",55.5,"0"
"8271","26612,25266",55.2,"24567,22829",55.5,"0"
"8272","27363,26467",54.5,"22794,22800",55,"1"
"8273","26603,26600",56.5,"26055,26665",55,"1"
"8274","26675,26676",55,"27357,26604",55,"1"
"8275","24819,26685",56,"22780,8239",57.5,"0"
"8276","28134,25837",55,"25977,26606",55,"1"
"8277","16216,24593",56,"26599,24725",55.5,"1"
"8278","23135,14666",57,"22875,26484",57,"0"
"8279","24540,22838",56.5,"26669,26672",55,"1"
"8280","26780,24185",55.5,"12976,27104",55,"1"
"8281","27363,26467",56,"26675,26676",56.5,"0"
"8282","12976,27104",56,"26612,25266",55.5,"1"
"8283","27357,26604",56.5,"26679,27662",56,"1"
"8284","24819,26685",52,"26982,26983",55.5,"0"
"8285","24622,24620",56,"25370,26150",55.5,"1"
"8286","23135,14666",56.8,"26055,26665",55.1,"1"
"8287","24567,22829",55.5,"22875,26484",56,"1"
"8288","26602,24723",56,"26669,26672",57,"0"
"8289","26780,24185",54.5,"26599,24725",56.5,"0"
"8290","24540,22838",57.5,"16216,24593",55.5,"1"
"8291","26603,26600",57,"22780,8239",57.5,"0"
"8292","26870,95",55,"22794,22800",56,"0"
"8293","26780,24185",0,"24567,22829",0,"0"
"8294","26603,26600",0,"23135,14666",0,"0"
"8295","26675,26676",0,"22875,26484",0,"0"
"8296","26669,26672",0,"26982,26983",0,"1"
"8297","16216,24593",0,"24567,22829",0,"1"
"8298","23135,14666",0,"24540,22838",0,"0"
"8299","26599,24725",0,"26669,26672",0,"1"
"8300","22780,8239",0,"22875,26484",0,"1"
"8301","28134,25837",0,"24738,28100",0,"1"
"8302","24735,25933",0,"26622,26625",0,"1"
"8303","26985,26984",0,"28134,25837",0,"1"
"8304","24735,25933",0,"26130,26848",0,"0"
"8305","22780,8239",0,"16216,24593",0,"1"
"8306","26599,24725",0,"24540,22838",0,"0"
"8307","24540,22838",0,"22780,8239",0,"0"
"8308","26985,26984",0,"26130,26848",0,"1"
"8309","26529,26528",54.5,"24865,24943",53.5,"0"
"8310","26529,26528",53.5,"26505,26504",55.5,"0"
"8311","26530,26652",53,"24552,24554",55.5,"0"
"8312","26530,26652",54,"24865,24943",55,"0"
"8313","26530,26652",55,"25749,24853",55,"0"
"8314","25016,26716",54.5,"26530,26652",52.5,"1"
"8315","25016,26716",54,"25860,24866",54,"1"
"8316","25016,26716",56,"24552,24554",58.5,"0"
"8317","25749,24853",54.5,"25860,24866",54,"1"
"8318","25749,24853",53.5,"24552,24554",57,"0"
"8319","25749,24853",54.5,"25016,26716",56,"0"
"8320","24552,24554",56.5,"25340,26973",55,"1"
"8321","24552,24554",56.5,"26529,26528",55.5,"1"
"8322","24552,24554",55.5,"25860,24866",53,"1"
"8323","26505,26504",56,"25749,24853",54.5,"1"
"8324","26505,26504",55,"26530,26652",53,"1"
"8325","26505,26504",56,"25340,26973",53.5,"1"
"8326","25340,26973",54,"26529,26528",54.5,"1"
"8327","25340,26973",51.5,"26530,26652",51,"1"
"8328","24865,24943",52,"25016,26716",52,"1"
"8329","24865,24943",55,"25749,24853",54,"1"
"8330","24865,24943",55.5,"26505,26504",55,"1"
"8331","25860,24866",56,"25340,26973",54.5,"1"
"8332","25860,24866",54.5,"26529,26528",54,"1"
"8333","26791,26793",52.5,"26692,26695",54,"0"
"8334","26791,26793",53.5,"28078,27931",53,"1"
"8335","26791,26793",54.5,"27308,27310",54.5,"0"
"8336","27671,26799",53,"26918,26909",55,"0"
"8337","27671,26799",52,"26686,26691",54.5,"0"
"8338","27671,26799",55,"28078,27931",54,"1"
"8339","27042,27205",55,"26922,26916",56,"0"
"8340","27042,27205",50,"27311,26972",52.5,"0"
"8341","27042,27205",55,"26791,26793",54.5,"0"
"8342","28078,27931",50,"26508,26198",54.5,"0"
"8343","28078,27931",53,"27308,27310",54.5,"0"
"8344","28078,27931",52,"26526,26506",56,"0"
"8345","26508,26198",56,"27238,26865",53.5,"1"
"8346","26508,26198",53.5,"26908,26925",55.5,"0"
"8347","26508,26198",54,"26914,26915",56.5,"1"
"8348","26526,26506",57,"26926,26923",53.5,"1"
"8349","26526,26506",55,"26918,26909",55,"0"
"8350","26526,26506",54.5,"26912,26913",54,"0"
"8351","27311,26972",53,"27030,26919",56.5,"0"
"8352","27311,26972",55,"27671,26799",54.5,"1"
"8353","27311,26972",55,"26926,26923",55,"0"
"8354","26914,26915",54,"27308,27310",53.5,"1"
"8355","26914,26915",56,"26692,26695",54,"1"
"8356","26914,26915",56,"26689,26694",54.5,"1"
"8357","26686,26691",53,"26914,26915",54,"0"
"8358","26686,26691",53,"27030,26919",53,"0"
"8359","26686,26691",53.5,"26922,26916",54,"0"
"8360","26689,26694",54,"27042,27205",51.5,"1"
"8361","26689,26694",54.5,"26791,26793",54,"1"
"8362","26689,26694",54.5,"26908,26925",56,"0"
"8363","26692,26695",57,"26908,26925",58.5,"0"
"8364","26692,26695",54.5,"26922,26916",54,"0"
"8365","26692,26695",56,"26918,26909",57,"0"
"8366","27308,27310",54.5,"26912,26913",55.5,"0"
"8367","27308,27310",52,"26926,26923",52,"1"
"8368","27308,27310",54.5,"26866,26864",54.5,"0"
"8369","26908,26925",54.5,"26526,26506",54,"1"
"8370","26908,26925",54,"26866,26864",54,"1"
"8371","26908,26925",56,"27311,26972",54,"1"
"8372","26926,26923",56.5,"27671,26799",55,"1"
"8373","26926,26923",54.5,"27042,27205",54,"1"
"8374","26926,26923",55,"26508,26198",56.5,"0"
"8375","26912,26913",54.5,"27311,26972",53.5,"1"
"8376","26912,26913",54.5,"26689,26694",55.5,"0"
"8377","26912,26913",53,"27671,26799",52.5,"1"
"8378","27030,26919",56.5,"26689,26694",55,"1"
"8379","27030,26919",55,"26526,26506",55,"1"
"8380","27030,26919",55,"26692,26695",54,"0"
"8381","26918,26909",52,"26866,26864",51,"1"
"8382","26918,26909",54,"27238,26865",54.5,"0"
"8383","26918,26909",54,"26686,26691",54,"0"
"8384","26922,26916",56,"28078,27931",54,"1"
"8385","26922,26916",56.5,"26508,26198",55.5,"0"
"8386","26922,26916",56.5,"27238,26865",54.5,"1"
"8387","26866,26864",57.5,"26686,26691",54,"1"
"8388","26866,26864",54,"26914,26915",56,"0"
"8389","26866,26864",54.5,"27042,27205",53.5,"1"
"8390","27238,26865",54,"26791,26793",52.5,"1"
"8391","27238,26865",52,"26912,26913",55.5,"0"
"8392","27238,26865",57.5,"27030,26919",57.5,"0"
"8393","26808,26809",56.5,"24830,24820",56.5,"1"
"8394","26808,26809",54.5,"15711,15716",54,"1"
"8395","26808,26809",57,"24828,23190",55,"0"
"8396","26806,26807",56.5,"23399,23397",57.5,"1"
"8397","26806,26807",56.5,"22997,24852",55.5,"1"
"8398","25207,25877",52,"26482,18822",52.5,"0"
"8399","25207,25877",56,"24617,24616",54.5,"1"
"8400","25207,25877",56.5,"15711,15716",55,"1"
"8401","24617,24616",54,"24851,23061",54.5,"0"
"8402","24617,24616",55,"24828,23190",54,"1"
"8403","24617,24616",55,"23399,23397",57.5,"0"
"8404","26540,24109",0,"27578,27378",0,"1"
"8405","26540,24109",54,"26808,26809",55,"0"
"8406","26540,24109",55,"24827,24835",55,"0"
"8407","24618,24615",54,"26806,26807",54,"1"
"8408","24618,24615",53.5,"25207,25877",55.5,"0"
"8409","24618,24615",51,"16157,16153",51,"0"
"8410","24851,23061",56.5,"23399,23397",55,"1"
"8411","24851,23061",57.5,"26540,24109",56,"1"
"8412","24851,23061",55,"26808,26809",55.5,"0"
"8413","27578,27378",55.5,"24618,24615",55,"1"
"8414","27578,27378",56.5,"26806,26807",56,"1"
"8415","27578,27378",55,"25207,25877",54,"1"
"8416","22997,24852",55,"24828,23190",55,"0"
"8417","22997,24852",54,"16157,16153",54,"0"
"8418","22997,24852",53.5,"27578,27378",55,"0"
"8419","26482,18822",56,"24617,24616",55,"1"
"8420","26482,18822",56,"24830,24820",56,"0"
"8421","26482,18822",55,"24851,23061",56,"0"
"8422","23399,23397",55.5,"16157,16153",54.5,"1"
"8423","23399,23397",56,"24827,24835",54.5,"1"
"8424","23399,23397",56,"24830,24820",55.5,"0"
"8425","16157,16153",53.5,"25207,25877",55,"0"
"8426","16157,16153",55,"24826,24823",56.5,"1"
"8427","15711,15716",55.5,"24826,24823",54.5,"1"
"8428","15711,15716",56,"26482,18822",56.5,"0"
"8429","24827,24835",56,"26808,26809",57.5,"0"
"8430","24827,24835",55,"27578,27378",56.5,"0"
"8431","24827,24835",52,"24618,24615",51,"1"
"8432","24828,23190",56,"15711,15716",56.5,"0"
"8433","24828,23190",55,"24618,24615",55,"1"
"8434","24828,23190",55.5,"26482,18822",56,"0"
"8435","24830,24820",56,"22997,24852",54,"1"
"8436","24830,24820",55.5,"24851,23061",57,"0"
"8437","24830,24820",57,"26540,24109",57,"1"
"8438","24826,24823",54,"26540,24109",55.5,"0"
"8439","24826,24823",54.5,"22997,24852",54.5,"0"
"8440","24826,24823",54.5,"26806,26807",57,"0"
"8441","25016,26716",0,"25749,24853",0,"0"
"8442","24552,24554",0,"25749,24853",0,"1"
"8443","26505,26504",0,"24865,24943",0,"1"
"8444","26866,26864",0,"26918,26909",0,"0"
"8445","26689,26694",0,"26926,26923",0,"0"
"8446","26914,26915",0,"26508,26198",0,"0"
"8447","26908,26925",0,"26508,26198",0,"1"
"8448","16157,16153",0,"23399,23397",0,"0"
"8449","23399,23397",0,"24851,23061",0,"1"
"8450","26482,18822",0,"27578,27378",0,"0"
"8451","24830,24820",0,"26806,26807",0,"1"
"8452","24830,24820",0,"23399,23397",0,"0"
"8453","26808,26809",0,"27578,27378",0,"1"
"8454","26808,26809",0,"23399,23397",0,"0"
"8455","26490,24680",55,"24576,23046",55.5,"0"
"8456","26490,24680",54.5,"22824,27128",53.5,"0"
"8457","26490,24680",55,"23718,27209",54.5,"0"
"8458","24634,26478",52.5,"23900,23279",54.5,"0"
"8459","24634,26478",55,"26490,24680",56,"0"
"8460","24634,26478",55,"25142,27259",54,"1"
"8461","26479,25805",55,"23718,27209",55,"1"
"8462","26479,25805",56.5,"23357,23355",56,"1"
"8463","26479,25805",55.5,"24576,23046",55,"0"
"8464","23900,23279",54,"24576,23046",55,"0"
"8465","23900,23279",55,"23357,23355",55.5,"0"
"8466","26471,26492",54.5,"22824,27128",54.5,"1"
"8467","26471,26492",54.5,"24577,26663",56,"0"
"8468","26471,26492",54,"26479,25805",55,"0"
"8469","26476,26719",54.5,"24634,26478",55.5,"1"
"8470","26476,26719",53,"23900,23279",55.5,"0"
"8471","26476,26719",52,"22824,27128",52,"0"
"8472","16884,15639",57,"26490,24680",54,"1"
"8473","16884,15639",54.5,"26476,26719",54,"1"
"8474","16884,15639",57.5,"24577,26663",56.5,"1"
"8475","26494,26493",51,"23357,23355",54.5,"0"
"8476","26494,26493",54,"24634,26478",55.5,"0"
"8477","24576,23046",56.5,"26494,26493",54,"1"
"8478","24576,23046",56.5,"16884,15639",56,"1"
"8479","24576,23046",55.5,"26476,26719",53.5,"1"
"8480","24577,26663",55.5,"26879,25143",55.5,"1"
"8481","24577,26663",55,"26479,25805",55.5,"0"
"8482","24577,26663",55.5,"23900,23279",55.5,"1"
"8483","23357,23355",52,"26471,26492",52.5,"1"
"8484","23357,23355",55.5,"25142,27259",55,"1"
"8485","23357,23355",56,"26879,25143",55,"1"
"8486","25142,27259",54.5,"24577,26663",56.5,"0"
"8487","25142,27259",54.5,"26494,26493",55,"1"
"8488","25142,27259",55,"26471,26492",55,"0"
"8489","26879,25143",55.5,"26479,25805",56.5,"0"
"8490","26879,25143",55,"26471,26492",54.5,"0"
"8491","23718,27209",54,"26476,26719",54.5,"0"
"8492","23718,27209",54,"26879,25143",55,"1"
"8493","23718,27209",55,"26494,26493",55,"1"
"8494","22824,27128",55.5,"25142,27259",56.5,"0"
"8495","22824,27128",54.5,"23718,27209",55,"1"
"8496","22824,27128",53,"16884,15639",57.5,"0"
"8497","23357,23355",0,"24577,26663",0,"1"
"8498","23357,23355",0,"24576,23046",0,"0"
"8499","16884,15639",0,"26479,25805",0,"1"
"8500","16884,15639",0,"24576,23046",0,"0"
"8501","26519,26520",56,"23093,26531",56.5,"0"
"8502","26519,26520",54.5,"15711,15716",54,"1"
"8503","26519,26520",56,"24694,26532",55.5,"0"
"8504","15496,24587",55.5,"22783,27195",54,"1"
"8505","15496,24587",56,"24694,26532",55,"1"
"8506","15496,24587",56.5,"22851,26741",54.5,"0"
"8507","15496,24587",56,"24509,24080",56.5,"0"
"8508","26453,27321",55,"26534,26533",56,"0"
"8509","26453,27321",54.5,"26519,26520",55.5,"0"
"8510","26453,27321",55.5,"26743,26742",55.5,"1"
"8511","26453,27321",55,"22783,27195",53.5,"1"
"8512","26740,24886",56,"24509,24080",55.5,"1"
"8513","26740,24886",55,"26579,26578",55,"0"
"8514","26740,24886",56.5,"26803,25804",54,"1"
"8515","26740,24886",55,"15496,24587",55,"0"
"8516","24851,23061",55,"22851,26741",55,"0"
"8517","24851,23061",56.5,"26534,26533",56.5,"0"
"8518","24851,23061",54,"25211,25212",53,"1"
"8519","24851,23061",48,"26803,25804",54.5,"0"
"8520","24809,26582",54.5,"24694,26532",56,"0"
"8521","24809,26582",56.5,"24509,24080",57.5,"0"
"8522","24809,26582",56.5,"24620,24622",55,"1"
"8523","24809,26582",57,"26579,26578",56.5,"1"
"8524","24509,24080",55.5,"23090,24696",55.5,"1"
"8525","24509,24080",55,"25211,25212",53.5,"1"
"8526","24509,24080",56.5,"26534,26533",55.5,"1"
"8527","24509,24080",56.5,"23093,26531",56,"0"
"8528","26445,24632",57.5,"24804,26827",55,"1"
"8529","26445,24632",58,"15496,24587",58,"0"
"8530","26445,24632",56.5,"26579,26578",56,"1"
"8531","26445,24632",55,"24809,26582",56.5,"0"
"8532","26802,26801",54.5,"26453,27321",55,"0"
"8533","26802,26801",56,"24620,24622",57,"1"
"8534","26802,26801",54.5,"24809,26582",55.5,"0"
"8535","26802,26801",54,"25195,25557",54,"1"
"8536","26803,25804",54.5,"26519,26520",54.5,"0"
"8537","26803,25804",55,"26453,27321",55,"1"
"8538","26803,25804",52,"25195,25557",50.5,"1"
"8539","27156,24976",51,"25195,25557",53.5,"0"
"8540","27156,24976",54.5,"24804,26827",55.5,"0"
"8541","27156,24976",56,"24851,23061",57,"0"
"8542","27156,24976",52.5,"25210,15589",54,"0"
"8543","25210,15589",55.5,"26803,25804",55,"0"
"8544","25210,15589",56,"24809,26582",56,"0"
"8545","25210,15589",54.5,"23090,24696",56,"0"
"8546","25210,15589",53,"26743,26742",54.5,"0"
"8547","22783,27195",53,"24851,23061",53,"1"
"8548","22783,27195",56.5,"27156,24976",55.5,"1"
"8549","22783,27195",55.5,"15711,15716",55.5,"0"
"8550","25211,25212",55,"26445,24632",56,"0"
"8551","25211,25212",54.5,"26802,26801",54.5,"0"
"8552","25211,25212",53.5,"26453,27321",55.5,"0"
"8553","25211,25212",54.5,"27156,24976",54,"1"
"8554","23090,24696",54.5,"26802,26801",54,"1"
"8555","23090,24696",56.5,"26803,25804",54.5,"1"
"8556","23090,24696",56,"24804,26827",54.5,"1"
"8557","23090,24696",57,"26740,24886",57,"0"
"8558","26534,26533",55,"26740,24886",55.5,"0"
"8559","26534,26533",56,"25195,25557",54,"1"
"8560","26534,26533",56.5,"26519,26520",56.5,"1"
"8561","26534,26533",56,"22851,26741",56.5,"1"
"8562","24694,26532",56.5,"25211,25212",55.5,"1"
"8563","24694,26532",56.5,"22851,26741",56.5,"0"
"8564","24694,26532",56.5,"26802,26801",55,"1"
"8565","24694,26532",57.5,"26453,27321",56,"1"
"8566","23093,26531",55.5,"24851,23061",55,"1"
"8567","23093,26531",56,"26740,24886",54.5,"1"
"8568","23093,26531",56.5,"15711,15716",55,"1"
"8569","23093,26531",57,"26445,24632",56,"1"
"8570","24620,24622",55,"27156,24976",54,"1"
"8571","24620,24622",55,"26743,26742",54,"1"
"8572","24620,24622",56,"26445,24632",56.5,"0"
"8573","24620,24622",55,"25211,25212",54,"1"
"8574","24804,26827",54.5,"26579,26578",56.5,"0"
"8575","24804,26827",54,"22783,27195",54,"1"
"8576","24804,26827",55,"26740,24886",56.5,"0"
"8577","24804,26827",51,"26802,26801",52,"0"
"8578","26579,26578",56,"15711,15716",54,"1"
"8579","26579,26578",56,"23090,24696",56.5,"1"
"8580","26579,26578",56,"15496,24587",56.5,"0"
"8581","26579,26578",57,"26534,26533",56,"1"
"8582","25195,25557",53,"15496,24587",55,"0"
"8583","25195,25557",54.5,"25210,15589",55,"0"
"8584","25195,25557",55.5,"24620,24622",53.5,"1"
"8585","15711,15716",54,"26743,26742",54.5,"1"
"8586","15711,15716",55.5,"25210,15589",55.5,"1"
"8587","15711,15716",53.5,"24694,26532",56,"0"
"8588","15711,15716",53.5,"24851,23061",54.5,"0"
"8589","22851,26741",54.5,"24620,24622",53.5,"1"
"8590","22851,26741",56,"26445,24632",56.5,"0"
"8591","22851,26741",55,"23093,26531",56,"0"
"8592","22851,26741",56,"26519,26520",57,"0"
"8593","26743,26742",53.5,"24809,26582",55,"0"
"8594","26743,26742",54.5,"27156,24976",53.5,"1"
"8595","26743,26742",53,"22783,27195",53.5,"1"
"8596","26743,26742",53.5,"24804,26827",53.5,"1"
"8597","24064,24101",54.5,"25859,25196",53.5,"1"
"8598","24064,24101",56,"26868,26865",54,"1"
"8599","25336,22941",55.5,"26866,26864",55,"1"
"8600","25336,22941",55.5,"25230,23015",55,"0"
"8601","25230,23015",55.5,"24064,24101",56,"0"
"8602","25230,23015",54.5,"26868,26865",52.5,"1"
"8603","26866,26864",54,"24064,24101",54.5,"0"
"8604","26866,26864",56,"25230,23015",58,"0"
"8605","26866,26864",54,"25859,25196",54,"1"
"8606","26868,26865",54,"25336,22941",56,"0"
"8607","26868,26865",49,"25859,25196",51.5,"0"
"8608","25859,25196",54,"25336,22941",55,"0"
"8609","15496,24587",0,"26453,27321",0,"1"
"8610","24509,24080",0,"22851,26741",0,"1"
"8611","26740,24886",0,"26445,24632",0,"1"
"8612","23090,24696",0,"26579,26578",0,"0"
"8613","26519,26520",0,"26534,26533",0,"1"
"8614","23093,26531",0,"26519,26520",0,"1"
"8615","26579,26578",0,"24694,26532",0,"0"
"8616","24809,26582",0,"26740,24886",0,"0"
"8617","24509,24080",0,"15496,24587",0,"1"
"8618","23093,26531",0,"24509,24080",0,"1"
"8619","24694,26532",0,"26740,24886",0,"1"
"8620","25230,23015",0,"25336,22941",0,"0"
"8621","25336,22941",0,"24064,24101",0,"0"
"8622","27096,26783",55,"25170,24960",55,"1"
"8623","27096,26783",56,"26953,24963",53.5,"1"
"8624","24965,18943",56,"26784,24895",56,"0"
"8625","24965,18943",54,"23682,27467",56.5,"0"
"8626","24965,18943",56.5,"25163,23454",55,"1"
"8627","26937,26938",58,"25147,25148",55,"1"
"8628","26937,26938",55.5,"27001,25961",54.5,"1"
"8629","26937,26938",57,"23682,27467",55,"1"
"8630","26939,17524",57,"27001,25961",54,"1"
"8631","26939,17524",55,"27096,26783",56,"0"
"8632","26939,17524",55.5,"27000,24959",56.5,"0"
"8633","26950,26957",55,"27000,24959",56,"0"
"8634","26950,26957",56.5,"27001,25961",57.5,"0"
"8635","26953,24963",53,"23682,27467",55,"0"
"8636","26953,24963",54.5,"25163,23454",56,"0"
"8637","26953,24963",54,"25170,24960",57.5,"0"
"8638","27001,25961",57.5,"27096,26783",55,"1"
"8639","27001,25961",56,"25147,25148",56,"0"
"8640","27001,25961",56.5,"24965,18943",54,"1"
"8641","23682,27467",55,"26939,17524",53.5,"1"
"8642","23682,27467",54.5,"26784,24895",56,"0"
"8643","23682,27467",55,"27096,26783",56.5,"0"
"8644","25170,24960",57,"26939,17524",56,"1"
"8645","25170,24960",57,"26950,26957",55,"1"
"8646","27000,24959",56.5,"26953,24963",55,"1"
"8647","27000,24959",55,"26937,26938",56,"0"
"8648","27000,24959",55.5,"25147,25148",55,"1"
"8649","25163,23454",53.5,"26937,26938",56,"0"
"8650","25163,23454",56,"26950,26957",54,"1"
"8651","25163,23454",55.5,"26939,17524",56.5,"0"
"8652","25147,25148",55.5,"24965,18943",55.5,"1"
"8653","25147,25148",56,"25170,24960",55,"1"
"8654","25147,25148",55.5,"26784,24895",55,"1"
"8655","26784,24895",55,"26950,26957",55,"0"
"8656","26784,24895",56,"27000,24959",56.5,"0"
"8657","26784,24895",55.5,"26953,24963",53,"1"
"8658","27098,26785",55,"26835,26836",56,"0"
"8659","27098,26785",54,"26956,26948",55,"1"
"8660","27098,26785",56,"27180,28143",54,"1"
"8661","26835,26836",56,"28189,28190",55,"1"
"8662","26835,26836",54.5,"27063,27103",56,"0"
"8663","26835,26836",55.5,"26956,26948",55.5,"0"
"8664","26956,26948",54,"27696,27216",53,"1"
"8665","26956,26948",56,"27193,27194",56.5,"1"
"8666","26956,26948",56,"27063,27103",57,"0"
"8667","27180,28143",51,"26701,27214",51,"0"
"8668","27180,28143",53,"28189,28190",55.5,"0"
"8669","27180,28143",51.5,"27193,27194",54,"0"
"8670","28144,28145",53,"28166,28165",57.5,"0"
"8671","28144,28145",54.5,"27098,26785",55.5,"0"
