"","aff","aff_speaks","neg","neg_speaks","win"
"7512","22738,22739",0,"23093,26531",0,"0"
"7513","28962,22918",0,"26815,26818",0,"1"
"7514","22775,24512",0,"22755,15601",0,"0"
"7515","23088,23087",0,"24541,15519",0,"1"
"7516","26726,24592",0,"22920,22919",0,"0"
"7517","22916,22917",0,"24510,15513",0,"1"
"7518","23315,18878",0,"23088,23087",0,"0"
"7519","22920,22919",0,"23093,26531",0,"1"
"7520","22755,15601",0,"28962,22918",0,"1"
"7521","30288,29924",0,"29123,28203",0,"1"
"7522","24286,23109",0,"29437,29124",0,"1"
"7523","22916,22917",0,"22755,15601",0,"1"
"7524","22920,22919",0,"23088,23087",0,"1"
"7525","28209,27732",0,"30288,29924",0,"1"
"7526","24286,23109",0,"29095,28161",0,"0"
"7527","22920,22919",0,"22916,22917",0,"1"
"7528","29194,26746",55.9,"29764,26957",55.2,"1"
"7529","26560,29067",54.9,"26055,29136",54.8,"0"
"7530","24531,26501",56.8,"26937,26938",56.8,"1"
"7531","26678,26679",55.9,"26939,17524",55.3,"1"
"7532","27300,27120",55.6,"24514,24515",56.8,"0"
"7533","28879,25831",54.1,"29379,27036",52.9,"1"
"7534","26623,28997",55.6,"26462,26465",55,"1"
"7535","29378,27037",56.1,"27155,25370",54.8,"1"
"7536","28851,28849",53.2,"28940,28941",56.9,"0"
"7537","29180,26466",54.8,"23171,26596",54.5,"0"
"7538","26820,24792",56.3,"26604,26602",56.4,"0"
"7539","28944,28939",56.5,"26956,26950",56.8,"0"
"7540","27025,27026",55.5,"29080,29082",56.2,"0"
"7541","30289,29683",55.1,"26990,29240",54.8,"0"
"7542","25930,25932",55,"29121,29119",56,"0"
"7543","29372,29118",55.6,"29234,29235",55.8,"0"
"7544","25933,26979",55,"30001,26625",55,"1"
"7545","27547,28943",54.5,"29365,28995",54.1,"1"
"7546","29362,25238",55,"29591,27564",51,"1"
"7547","29186,30164",53.9,"29257,29667",54.8,"0"
"7548","29072,29073",55.2,"25279,29584",55,"1"
"7549","28947,28850",54.5,"24576,24575",55.9,"0"
"7550","27296,8171",57.1,"26780,28806",56.1,"1"
"7551","26847,26848",55.3,"28868,28867",55.6,"0"
"7552","29065,29066",56.4,"24649,26550",55.7,"1"
"7553","26495,26500",56.5,"29106,29109",55.3,"1"
"7554","22780,24521",57,"24548,28822",55.3,"1"
"7555","25837,22800",54.9,"26601,29078",56.7,"0"
"7556","22853,24606",56.5,"26823,26827",54.5,"1"
"7557","24896,15563",54.5,"26672,22876",55.7,"0"
"7558","24540,22838",56.9,"29233,26982",56.6,"0"
"7559","29261,29259",55,"22830,22579",56.1,"0"
"7560","28938,28937",56.8,"29086,29085",55.3,"1"
"7561","29414,29415",54.1,"24577,26663",27.7,"0"
"7562","26983,30257",54.4,"24819,29025",57.3,"0"
"7563","26817,28889",57.6,"22795,22398",57.3,"1"
"7564","26484,22875",56.3,"26612,25266",56.1,"1"
"7565","29081,26496",56.8,"26603,29120",54.9,"1"
"7566","29069,26511",55.9,"26666,24522",56.3,"0"
"7567","26598,24779",56.3,"28844,26667",54.7,"1"
"7568","30349,25984",55.5,"23022,23023",55.9,"0"
"7569","26436,26434",55.9,"26671,24624",55.1,"1"
"7570","26461,29178",55,"28888,28892",56.3,"0"
"7571","26675,26676",56.5,"22753,26879",57.6,"0"
"7572","29257,29667",55.9,"29194,26746",57.1,"0"
"7573","26671,24624",56.4,"26983,30257",56.1,"1"
"7574","23171,26596",55.5,"27296,8171",55.7,"1"
"7575","26603,29120",55.7,"30349,25984",56,"1"
"7576","26612,25266",55.5,"26461,29178",55.6,"1"
"7577","29106,29109",54.3,"29414,29415",54.3,"1"
"7578","26055,29136",56.2,"29261,29259",55.9,"1"
"7579","26939,17524",55.5,"24896,15563",56.1,"0"
"7580","29379,27036",55.1,"25837,22800",55.7,"0"
"7581","27155,25370",54.8,"28947,28850",55.1,"0"
"7582","28844,26667",54.6,"29069,26511",54.5,"1"
"7583","26956,26950",54.1,"29072,29073",53.7,"1"
"7584","26990,29240",55.9,"29362,25238",55.3,"1"
"7585","25279,29584",53.7,"28944,28939",54.5,"0"
"7586","29365,28995",55.1,"25930,25932",56,"0"
"7587","22753,26879",56.4,"26817,28889",56.2,"1"
"7588","29764,26957",54.3,"29179,29953",55.5,"0"
"7589","30001,26625",55.2,"29372,29118",55.8,"0"
"7590","29591,27564",55.9,"30289,29683",55.3,"0"
"7591","28868,28867",55.1,"29186,30164",54.1,"1"
"7592","29234,29235",56.5,"25933,26979",56.9,"0"
"7593","26780,28806",57,"29180,26466",55.5,"1"
"7594","29086,29085",56.3,"26820,24792",56.9,"0"
"7595","29121,29119",55.4,"27547,28943",55.2,"1"
"7596","24576,24575",57.1,"29378,27037",56.3,"1"
"7597","26601,29078",56,"28879,25831",55.3,"1"
"7598","26672,22876",56,"26678,26679",55.9,"1"
"7599","22830,22579",56.6,"26560,29067",56,"1"
"7600","24577,26663",27.5,"26495,26500",54.1,"0"
"7601","28888,28892",57.6,"26484,22875",57.4,"1"
"7602","23022,23023",58.2,"26598,24779",56.7,"1"
"7603","26666,24522",55.5,"29081,26496",56,"0"
"7604","24548,28822",55.5,"26623,28997",53.5,"1"
"7605","22795,22398",56.3,"26675,26676",57.3,"0"
"7606","26604,26602",56.9,"28938,28937",57.3,"0"
"7607","26937,26938",55.1,"24540,22838",57.2,"0"
"7608","24514,24515",55.5,"22853,24606",57.7,"0"
"7609","26462,26465",54.5,"22780,24521",56.1,"0"
"7610","28940,28941",56.3,"29065,29066",56.7,"0"
"7611","29080,29082",56.3,"29258,29256",55.9,"1"
"7612","24649,26550",54.7,"28851,28849",53.8,"1"
"7613","26823,26827",56.4,"27300,27120",56.3,"1"
"7614","24819,29025",55.4,"26436,26434",54.9,"1"
"7615","29233,26982",56.3,"24531,26501",56.5,"0"
"7616","26461,29178",55.7,"26939,17524",55.7,"1"
"7617","29261,29259",54.5,"29069,26511",55,"0"
"7618","30349,25984",55.8,"29180,26466",56,"0"
"7619","27300,27120",54.7,"26462,26465",53.5,"1"
"7620","29379,27036",54.9,"26937,26938",56,"0"
"7621","29179,29953",54.8,"29194,26746",55.5,"0"
"7622","26671,24624",56.4,"26612,25266",56.7,"0"
"7623","27547,28943",54.8,"25930,25932",55.2,"0"
"7624","26678,26679",55.7,"26823,26827",55.7,"1"
"7625","22795,22398",57.2,"28851,28849",52.5,"1"
"7626","25933,26979",57.1,"28868,28867",57.3,"1"
"7627","26990,29240",55.7,"29121,29119",56.2,"0"
"7628","29372,29118",55.5,"26956,26950",54.6,"1"
"7629","25279,29584",55.5,"29764,26957",55.9,"0"
"7630","28944,28939",54.7,"29072,29073",54.4,"1"
"7631","29257,29667",55,"29365,28995",55.1,"1"
"7632","29362,25238",54.7,"30289,29683",54.3,"1"
"7633","30001,26625",55.9,"29186,30164",55.3,"1"
"7634","26436,26434",55.1,"26666,24522",56.2,"0"
"7635","27155,25370",54.9,"29086,29085",54.4,"0"
"7636","26847,26848",56.3,"29234,29235",56.3,"0"
"7637","28938,28937",57,"26495,26500",57.4,"1"
"7638","26983,30257",54.8,"26560,29067",56.1,"0"
"7639","24514,24515",56.1,"24548,28822",55.7,"1"
"7640","23171,26596",54.5,"22853,24606",55.8,"1"
"7641","26055,29136",55.8,"23022,23023",57.6,"0"
"7642","22753,26879",56.5,"26672,22876",56.8,"0"
"7643","29080,29082",55.9,"28888,28892",55.9,"0"
"7644","24531,26501",56.2,"26601,29078",56.5,"0"
"7645","22830,22579",56.2,"29065,29066",56.3,"0"
"7646","22780,24521",56.1,"24819,29025",56.5,"0"
"7647","29081,26496",57.5,"24576,24575",57.4,"0"
"7648","24540,22838",57.9,"27025,27026",56.7,"1"
"7649","26603,29120",56.3,"29233,26982",56.3,"1"
"7650","26675,26676",56.3,"26623,28997",52.5,"1"
"7651","29414,29415",54.5,"26484,22875",55.6,"0"
"7652","26604,26602",54.6,"28844,26667",52.3,"1"
"7653","28879,25831",56.5,"26820,24792",56.1,"1"
"7654","28940,28941",56.5,"29106,29109",56.1,"1"
"7655","28947,28850",55.5,"26780,28806",55.9,"0"
"7656","26598,24779",56.5,"24649,26550",56.3,"0"
"7657","27296,8171",56.4,"25837,22800",55.7,"1"
"7658","24896,15563",55.3,"29378,27037",55.9,"0"
"7659","29258,29256",55.7,"26817,28889",54.9,"1"
"7660","27025,27026",54.9,"26598,24779",56.2,"0"
"7661","29180,26466",56.8,"27300,27120",56.1,"0"
"7662","24548,28822",57.6,"26461,29178",54.6,"1"
"7663","25837,22800",55.7,"24896,15563",55,"1"
"7664","26823,26827",55.8,"26436,26434",55.5,"1"
"7665","26817,28889",55.7,"29261,29259",54.8,"1"
"7666","28851,28849",56.3,"30349,25984",56.3,"0"
"7667","29233,26982",55,"29379,27036",54.8,"1"
"7668","26937,26938",57.1,"28947,28850",55.1,"1"
"7669","29106,29109",56.7,"22795,22398",56.8,"0"
"7670","28844,26667",54.3,"26671,24624",55.1,"0"
"7671","25930,25932",55.6,"29372,29118",56.7,"0"
"7672","26462,26465",54.5,"26983,30257",54.6,"0"
"7673","29121,29119",55.2,"25933,26979",55,"1"
"7674","29194,26746",56.3,"28944,28939",56.1,"0"
"7675","29072,29073",55.4,"26990,29240",56.5,"1"
"7676","26820,24792",56.3,"27155,25370",55.7,"0"
"7677","26672,22876",56.7,"24540,22838",57.1,"1"
"7678","26939,17524",55.3,"29414,29415",55.5,"0"
"7679","26560,29067",56.1,"28940,28941",55.7,"1"
"7680","29234,29235",56.7,"29179,29953",56.4,"0"
"7681","23022,23023",57.5,"23171,26596",56.4,"1"
"7682","24576,24575",56.7,"26603,29120",55.5,"1"
"7683","24819,29025",56.1,"29258,29256",54.4,"1"
"7684","26601,29078",57.4,"26055,29136",55.9,"1"
"7685","29065,29066",57,"22780,24521",57.6,"0"
"7686","28888,28892",56.8,"28938,28937",57.4,"0"
"7687","29069,26511",55.6,"22753,26879",56.2,"1"
"7688","29086,29085",55.1,"26675,26676",56.1,"0"
"7689","22853,24606",56.8,"28879,25831",56.4,"1"
"7690","24649,26550",55.3,"24531,26501",55.1,"1"
"7691","26612,25266",55.2,"27296,8171",55.7,"0"
"7692","29378,27037",55.3,"26604,26602",55.8,"0"
"7693","26780,28806",57.3,"22830,22579",56.7,"1"
"7694","26666,24522",56.2,"29080,29082",56.6,"0"
"7695","26484,22875",55.5,"24514,24515",56.1,"0"
"7696","26495,26500",56.5,"26678,26679",56.3,"1"
"7697","26623,28997",55.2,"29081,26496",59.3,"0"
"7698","28868,28867",55.4,"29362,25238",54.9,"1"
"7699","29186,30164",55,"26847,26848",54.5,"1"
"7700","30289,29683",56.1,"30001,26625",55.4,"1"
"7701","29764,26957",55.7,"27547,28943",56.4,"0"
"7702","29365,28995",52.6,"29591,27564",54.8,"1"
"7703","26956,26950",56,"29257,29667",55.7,"1"
"7704","26820,24792",55.7,"30349,25984",55.7,"0"
"7705","29194,26746",56.5,"29121,29119",56,"1"
"7706","28851,28849",55.6,"26462,26465",55.4,"1"
"7707","26939,17524",55,"26623,28997",54.6,"1"
"7708","26983,30257",54.6,"27155,25370",54.7,"1"
"7709","24896,15563",55.6,"28947,28850",56.2,"0"
"7710","27025,27026",54.2,"29086,29085",55.7,"0"
"7711","25933,26979",55.8,"29372,29118",56,"0"
"7712","29106,29109",55.5,"29180,26466",54.9,"1"
"7713","27547,28943",56.3,"30289,29683",55.1,"1"
"7714","26436,26434",55.5,"26461,29178",54.4,"1"
"7715","28944,28939",53.5,"28868,28867",55.3,"0"
"7716","26956,26950",54.8,"29179,29953",54.6,"1"
"7717","29258,29256",54.2,"29069,26511",56.1,"0"
"7718","26990,29240",55.5,"29257,29667",54.2,"1"
"7719","28844,26667",55.1,"29414,29415",55.7,"0"
"7720","29362,25238",54.7,"29764,26957",55.4,"0"
"7721","30001,26625",54.9,"29072,29073",55.3,"0"
"7722","26847,26848",55.5,"29365,28995",54.7,"1"
"7723","29591,27564",56.5,"25279,29584",56.5,"0"
"7724","25930,25932",54.4,"29234,29235",55.7,"0"
"7725","24819,29025",55,"26672,22876",55.9,"0"
"7726","28938,28937",57.4,"23022,23023",57.6,"0"
"7727","29261,29259",54.6,"29379,27036",53.9,"1"
"7728","24576,24575",55.9,"26601,29078",55.8,"0"
"7729","24548,28822",55.8,"26603,29120",55.1,"1"
"7730","29081,26496",56.1,"22853,24606",56.4,"0"
"7731","28888,28892",55.9,"22780,24521",56.8,"0"
"7732","29065,29066",57.5,"26780,28806",57.3,"1"
"7733","26675,26676",57.2,"26495,26500",56.7,"1"
"7734","29080,29082",55.8,"24514,24515",55.6,"1"
"7735","27296,8171",55.1,"26604,26602",55.5,"0"
"7736","24649,26550",55.1,"23171,26596",54.9,"0"
"7737","22795,22398",56.7,"24540,22838",56.7,"1"
"7738","28879,25831",55.7,"26055,29136",54.5,"1"
"7739","22753,26879",55.3,"26598,24779",55,"0"
"7740","26612,25266",55.7,"26823,26827",55.4,"1"
"7741","25837,22800",56.3,"26671,24624",56.3,"0"
"7742","26678,26679",56.4,"27300,27120",54.4,"1"
"7743","26817,28889",56.3,"26484,22875",56.4,"0"
"7744","26560,29067",56.3,"29378,27037",56.5,"1"
"7745","26666,24522",56.5,"24531,26501",56.1,"1"
"7746","26937,26938",55.4,"29233,26982",55.9,"0"
"7747","28940,28941",56.5,"22830,22579",56.7,"0"
"7748","29086,29085",55.7,"26817,28889",55.3,"1"
"7749","26603,29120",56.1,"26937,26938",56.5,"0"
"7750","29180,26466",56.7,"28844,26667",56.4,"0"
"7751","29414,29415",55.5,"28940,28941",54.7,"1"
"7752","26623,28997",56,"26820,24792",54.5,"1"
"7753","29379,27036",52.5,"26939,17524",54.5,"0"
"7754","26462,26465",54.5,"24896,15563",54.8,"1"
"7755","27155,25370",55.8,"27025,27026",55.1,"1"
"7756","26461,29178",54.9,"29261,29259",55.3,"0"
"7757","28947,28850",55.5,"22753,26879",56,"0"
"7758","29372,29118",55.4,"27547,28943",54.5,"1"
"7759","29121,29119",55.5,"26956,26950",54.8,"1"
"7760","29365,28995",53.5,"29362,25238",53.5,"1"
"7761","29179,29953",55.5,"26990,29240",56.1,"0"
"7762","29764,26957",55.3,"29186,30164",54.5,"1"
"7763","30289,29683",55.7,"25930,25932",55.7,"0"
"7764","29257,29667",54.9,"29591,27564",54.4,"0"
"7765","25279,29584",54.6,"26847,26848",55.6,"0"
"7766","28868,28867",57.2,"29194,26746",57,"0"
"7767","26055,29136",54.7,"25837,22800",56,"0"
"7768","29234,29235",56.2,"28944,28939",54.8,"1"
"7769","22780,24521",56.3,"22795,22398",56.3,"0"
"7770","26823,26827",55.1,"29106,29109",55.5,"0"
"7771","29072,29073",56.9,"25933,26979",56.3,"1"
"7772","23022,23023",57.5,"24576,24575",56.1,"1"
"7773","26672,22876",57.2,"26675,26676",56,"1"
"7774","22853,24606",56.6,"24819,29025",56.7,"1"
"7775","26604,26602",55.9,"29065,29066",56.5,"0"
"7776","23171,26596",56.5,"28938,28937",56.9,"0"
"7777","27300,27120",56.1,"29081,26496",56.8,"0"
"7778","29069,26511",54.5,"28888,28892",54.6,"0"
"7779","26671,24624",56.2,"26666,24522",56,"0"
"7780","24540,22838",57.2,"28851,28849",56.2,"1"
"7781","30349,25984",55.7,"26436,26434",56.2,"0"
"7782","26601,29078",56.6,"29080,29082",56.9,"0"
"7783","24514,24515",56.4,"26560,29067",55.8,"1"
"7784","24531,26501",55.1,"26983,30257",55.5,"0"
"7785","29378,27037",55.9,"29258,29256",54.8,"1"
"7786","26780,28806",57.9,"24649,26550",56.8,"1"
"7787","26495,26500",56.9,"24548,28822",56.6,"1"
"7788","22830,22579",56.3,"26612,25266",56.3,"1"
"7789","26598,24779",56.1,"28879,25831",54.9,"1"
"7790","29233,26982",55.1,"27296,8171",55.9,"0"
"7791","26484,22875",56.1,"26678,26679",56.3,"1"
"7792","26671,24624",56.3,"28879,25831",55.4,"1"
"7793","24531,26501",55.3,"26623,28997",54.3,"1"
"7794","24548,28822",56.8,"24649,26550",54.4,"1"
"7795","25837,22800",56.9,"26612,25266",56.9,"0"
"7796","29233,26982",56.4,"30349,25984",57.6,"0"
"7797","28844,26667",55,"28940,28941",57.1,"0"
"7798","29106,29109",54.6,"26560,29067",55.7,"0"
"7799","27155,25370",55.6,"26817,28889",56.4,"0"
"7800","27300,27120",56.8,"29258,29256",55,"1"
"7801","29261,29259",56.7,"26603,29120",56.7,"1"
"7802","28851,28849",54,"29180,26466",55,"0"
"7803","27025,27026",54.7,"26462,26465",54.3,"1"
"7804","24896,15563",55.6,"26461,29178",53.9,"1"
"7805","26436,26434",56.3,"29378,27037",56.3,"1"
"7806","26823,26827",55.5,"26939,17524",55.1,"1"
"7807","26055,29136",53.7,"28947,28850",53.1,"1"
"7808","26601,29078",56.7,"29065,29066",56.5,"1"
"7809","26678,26679",56.5,"29086,29085",55.5,"1"
"7810","26820,24792",54,"29379,27036",53.7,"1"
"7811","28938,28937",58.5,"29080,29082",58,"1"
"7812","26495,26500",56.7,"22853,24606",57.1,"0"
"7813","23171,26596",55,"26780,28806",56.3,"0"
"7814","29081,26496",56.3,"26604,26602",54.8,"1"
"7815","27296,8171",55.2,"22795,22398",56,"0"
"7816","26484,22875",56.6,"26675,26676",56.1,"1"
"7817","24576,24575",57.2,"26666,24522",56.6,"1"
"7818","24819,29025",57.3,"22830,22579",57.2,"1"
"7819","26598,24779",55.1,"28888,28892",54.4,"1"
"7820","29069,26511",56.3,"26937,26938",57.1,"0"
"7821","26983,30257",55.5,"24540,22838",57.7,"0"
"7822","22753,26879",55.5,"29414,29415",55.1,"1"
"7823","22780,24521",55.6,"24514,24515",55.4,"1"
"7824","26672,22876",57.3,"23022,23023",57.9,"0"
"7825","26598,24779",0,"22830,22579",0,"1"
"7826","29081,26496",0,"26671,24624",0,"1"
"7827","24548,28822",0,"29065,29066",0,"0"
"7828","22753,26879",0,"24576,24575",0,"0"
"7829","26678,26679",0,"22780,24521",0,"0"
"7830","26666,24522",0,"24819,29025",0,"0"
"7831","26675,26676",0,"26484,22875",0,"1"
"7832","26495,26500",0,"24540,22838",0,"1"
"7833","26601,29078",0,"26560,29067",0,"1"
"7834","26780,28806",0,"24514,24515",0,"1"
"7835","29080,29082",0,"26937,26938",0,"1"
"7836","27296,8171",0,"22853,24606",0,"0"
"7837","28938,28937",0,"26604,26602",0,"1"
"7838","23022,23023",0,"26436,26434",0,"1"
"7839","22795,22398",0,"26612,25266",0,"1"
"7840","26672,22876",0,"28888,28892",0,"1"
"7841","26672,22876",0,"29080,29082",0,"0"
"7842","22795,22398",0,"29065,29066",0,"0"
"7843","24576,24575",0,"29081,26496",0,"1"
"7844","24819,29025",0,"26601,29078",0,"1"
"7845","26675,26676",0,"22853,24606",0,"0"
"7846","26598,24779",0,"28938,28937",0,"0"
"7847","25933,26979",0,"26956,26950",0,"1"
"7848","29072,29073",0,"26847,26848",0,"0"
"7849","29764,26957",0,"26990,29240",0,"1"
"7850","26780,28806",0,"22780,24521",0,"0"
"7851","29372,29118",0,"26847,26848",0,"1"
"7852","29080,29082",0,"24819,29025",0,"0"
"7853","22780,24521",0,"22853,24606",0,"0"
"7854","28938,28937",0,"24576,24575",0,"1"
"7855","29065,29066",0,"23022,23023",0,"0"
"7856","29764,26957",0,"29121,29119",0,"0"
"7857","28868,28867",0,"29234,29235",0,"1"
"7858","29194,26746",0,"28868,28867",0,"1"
"7859","23022,23023",0,"24819,29025",0,"1"
"7860","23022,23023",0,"28938,28937",0,"1"
"7861","29372,29118",0,"29194,26746",0,"0"
"7862","29186,30164",54,"29072,29073",55,"0"
"7863","26937,26938",55.5,"26055,29136",55.1,"1"
"7864","24531,26501",54.5,"26678,26679",56.5,"0"
"7865","24514,24515",56.4,"26939,17524",55.6,"1"
"7866","26956,26950",54.7,"16216,26467",56,"0"
"7867","28879,25831",55.7,"27300,27120",54.9,"1"
"7868","29378,27037",56.9,"26990,29240",55.7,"1"
"7869","29180,26466",54.9,"23171,26596",55.5,"0"
"7870","29106,29109",55.3,"26560,29067",55.6,"0"
"7871","25238,29361",55.1,"29256,29121",56.7,"0"
"7872","29379,27036",52.5,"26462,26465",54.5,"0"
"7873","26469,29929",55.4,"29179,29953",55.4,"0"
"7874","27547,28943",54.4,"29365,28995",54.2,"1"
"7875","29125,28939",54.5,"25279,29584",54,"0"
"7876","30001,26625",51.5,"29234,29235",54.1,"0"
"7877","29257,29258",54.1,"25930,26746",53.5,"0"
"7878","29764,26957",54.3,"29194,25933",56.7,"0"
"7879","25932,26979",55.3,"30289,29683",54.4,"1"
"7880","26623,28997",54.6,"26847,26848",54.4,"1"
"7881","29080,29082",57,"26780,28806",56.1,"1"
"7882","22753,26879",54.6,"26436,26434",55.1,"0"
"7883","27025,27026",54.1,"28940,28941",56.5,"0"
"7884","25837,22800",56.2,"26672,22876",56.4,"0"
"7885","26495,26500",56,"26612,25266",54.9,"1"
"7886","22780,24521",56.2,"24548,28822",55.7,"1"
"7887","24649,26550",54.6,"24576,24575",55.5,"0"
"7888","24896,15563",55.4,"24577,26663",56.4,"0"
"7889","29414,29415",55.7,"23022,23023",57.1,"0"
"7890","22830,22579",56.5,"26823,26827",55.3,"1"
"7891","26604,29078",54.6,"29086,29085",54.3,"1"
"7892","29065,29066",56.1,"27296,8171",56.5,"0"
"7893","29261,29259",0,"28880,24567",0,"1"
"7894","26598,24779",55.7,"26461,29178",54.5,"1"
"7895","28938,28937",57,"29233,26982",55.1,"1"
"7896","26671,24624",55.6,"26666,24522",56.1,"1"
"7897","29081,26496",56.1,"30349,25984",55.7,"1"
"7898","29069,26511",54.3,"24819,29025",55.5,"0"
"7899","26484,22875",56.5,"26983,30257",55.5,"1"
"7900","28868,28867",54.3,"22795,22398",56.5,"0"
"7901","26675,26676",55.4,"24778,24774",55.5,"0"
"7902","26990,29240",54.5,"24649,26550",54.9,"0"
"7903","29365,28995",54.7,"29125,28939",54.4,"1"
"7904","27300,27120",54.2,"25837,22800",55.3,"1"
"7905","26939,17524",55.6,"24896,15563",56,"0"
"7906","23171,26596",54,"29065,29066",55.4,"0"
"7907","26847,26848",55.3,"25238,29361",54.7,"1"
"7908","29234,29235",54.7,"26469,29929",55.4,"0"
"7909","29072,29073",53.5,"29257,29258",53.9,"1"
"7910","25930,26746",55.1,"29186,30164",54.1,"1"
"7911","30289,29683",54.4,"27547,28943",55.9,"0"
"7912","25279,29584",54.6,"30001,26625",53.5,"1"
"7913","29256,29121",55,"25932,26979",55.2,"1"
"7914","26055,29136",53.7,"29261,29259",53.6,"1"
"7915","29179,29953",55.6,"29764,26957",55.8,"0"
"7916","29194,25933",52.4,"26623,28997",53.9,"0"
"7917","24577,26663",56.3,"28879,25831",56.6,"0"
"7918","26612,25266",54.9,"29414,29415",54.1,"1"
"7919","24576,24575",56.8,"29080,29082",56,"0"
"7920","26672,22876",56.5,"29378,27037",55.1,"1"
"7921","28880,24567",0,"24514,24515",0,"0"
"7922","23022,23023",57.5,"26937,26938",56.9,"1"
"7923","26436,26434",55.3,"26495,26500",55.5,"0"
"7924","26666,24522",56.9,"26484,22875",56.5,"1"
"7925","24819,29025",55.7,"29081,26496",57.7,"0"
"7926","22795,22398",55.5,"26598,24779",56.9,"0"
"7927","26560,29067",56.3,"26604,29078",56.6,"0"
"7928","26678,26679",55.9,"28938,28937",56.3,"0"
"7929","26461,29178",54.5,"29069,26511",54.9,"0"
"7930","26780,28806",56.4,"29180,26466",55.1,"1"
"7931","26983,30257",54,"22753,26879",54.4,"0"
"7932","16216,26467",55.9,"26675,26676",56.5,"1"
"7933","30349,25984",55.5,"26671,24624",56,"0"
"7934","29086,29085",56.3,"29106,29109",55.9,"1"
"7935","24778,24774",56.8,"28868,28867",56.1,"1"
"7936","29233,26982",55.1,"24531,26501",55.1,"0"
"7937","26823,26827",55.3,"26956,26950",54.9,"1"
"7938","24548,28822",55.6,"29379,27036",54.5,"1"
"7939","27296,8171",55.6,"27025,27026",54.8,"0"
"7940","28940,28941",56.1,"22780,24521",56.8,"0"
"7941","26462,26465",55.1,"22830,22579",56.1,"0"
"7942","24548,28822",56,"26823,26827",55.8,"1"
"7943","25238,29361",54.8,"30289,29683",55,"0"
"7944","29414,29415",53.6,"26983,30257",52.9,"1"
"7945","26675,26676",56.2,"26939,17524",56,"1"
"7946","29233,26982",56.4,"25837,22800",56.5,"0"
"7947","28880,22830",0,"29106,29109",0,"0"
"7948","24514,24515",55.7,"23022,23023",56.7,"0"
"7949","26956,26950",54.1,"26990,29240",54.5,"1"
"7950","29086,29085",57.2,"24819,29025",58,"0"
"7951","29072,29073",55.6,"29256,29121",54.8,"1"
"7952","27547,28943",54.5,"26623,28997",54.9,"0"
"7953","25279,29584",54.3,"25930,26746",54.7,"0"
"7954","29179,29953",53.7,"29234,29235",54.3,"0"
"7955","26469,29929",54.5,"25932,26979",55,"0"
"7956","29194,25933",54.2,"26847,26848",54.2,"1"
"7957","30001,26625",54.5,"29125,28939",55.6,"0"
"7958","29186,30164",55,"29257,29258",55.7,"0"
"7959","26436,26434",55.9,"24896,15563",55.2,"1"
"7960","30349,25984",55.7,"26461,29178",54.4,"1"
"7961","29764,26957",56.1,"29365,28995",55.9,"0"
"7962","28879,25831",56.6,"26598,24779",56.6,"0"
"7963","28868,28867",56.8,"29379,27036",54.9,"1"
"7964","26604,29078",56.5,"28938,28937",56.9,"0"
"7965","22780,24521",56.7,"26495,26500",56.7,"0"
"7966","29065,29066",55.7,"29180,26466",55.3,"1"
"7967","26672,22876",56.7,"16216,26467",56.2,"1"
"7968","29081,26496",56.5,"24649,26550",54.5,"1"
"7969","24567,22579",56,"24778,24774",55.6,"0"
"7970","26612,25266",56.5,"26666,24522",56,"1"
"7971","24577,26663",55,"26484,22875",54.9,"1"
"7972","26780,28806",56.8,"26055,29136",54.2,"1"
"7973","27025,27026",55.1,"26678,26679",56.1,"0"
"7974","26937,26938",55.5,"22753,26879",54.1,"1"
"7975","27300,27120",56.1,"24576,24575",56.5,"0"
"7976","27296,8171",56.9,"29069,26511",56.4,"1"
"7977","23171,26596",54,"29378,27037",54.8,"0"
"7978","22795,22398",56.1,"24531,26501",54.2,"1"
"7979","29261,29259",54.9,"28940,28941",55.7,"0"
"7980","26671,24624",55.5,"29080,29082",55.6,"1"
"7981","26462,26465",55.5,"26560,29067",55.9,"0"
"7982","29379,27036",55.3,"30349,25984",56.1,"0"
"7983","26666,24522",56.5,"29261,29259",55.7,"1"
"7984","26939,17524",55.4,"23171,26596",55.3,"0"
"7985","26823,26827",55,"29414,29415",55.2,"0"
"7986","24896,15563",56.3,"26956,26950",56,"1"
"7987","29069,26511",54.9,"27025,27026",54.5,"1"
"7988","26990,29240",55,"26462,26465",56,"0"
"7989","24649,26550",55.1,"27300,27120",54.7,"1"
"7990","26461,29178",55.5,"29233,26982",56.5,"0"
"7991","29180,26466",55.8,"28880,22830",28.3,"0"
"7992","25930,26746",55,"29072,29073",54.6,"1"
"7993","26623,28997",55.8,"25279,29584",55.4,"1"
"7994","25932,26979",55.6,"27547,28943",54.5,"0"
"7995","29256,29121",54.4,"29194,25933",55,"0"
"7996","29365,28995",53.7,"29179,29953",53.7,"0"
"7997","22753,26879",55.3,"28868,28867",54.9,"1"
"7998","30289,29683",54.6,"26469,29929",55.7,"0"
"7999","24819,29025",56.8,"26604,29078",56.4,"1"
"8000","29234,29235",57.1,"29764,26957",55.8,"1"
"8001","26560,29067",55.8,"24577,26663",55.6,"1"
"8002","26847,26848",55.6,"30001,26625",54.2,"1"
"8003","23022,23023",58.6,"26671,24624",55,"1"
"8004","28938,28937",57.5,"29065,29066",55.9,"1"
"8005","26598,24779",56.7,"26780,28806",57.3,"0"
"8006","26495,26500",55.4,"26672,22876",55.4,"1"
